OBJECTID,XID,CALENDAR_YEAR,CRASH_NUMBER,CASE_NUMBER,INVSTGT_AGCY_CD,AGENCY_TYPE_TXT,DOT_GEOG_DIST_CD,DOT_CNTY_CD,COUNTY_TXT,CRASH_DATE,CRASH_TIME,DAYOWEEK,WEEKDAY_TXT,DHSMV_CTY_CD,DHSCNTYCTY,IN_TOWN_FLAG,ON_ROADWAY_NAME,INT_ROADWAY_NAME,REFDISTANCE_MI,REFDIRECT,OFFICER_LATITUDE,OFFICER_LONGITUDE,SAFETYLAT,SAFETYLON,ROADWAYID,LOCMP,NEAREST_NODE_FROM_CRASH,STATE_ROAD_NUMBER,US_ROAD_NUMBER,ACCSIDRD,ACCLANE,TRAVDIR,CRRATECD,DHSRDSYS,JCT_CD,FRST_HARM_LOC_CD,INTCT_TYP_CD,TYPESHLD,SKID_NUMBER,SKID_TEST_DATE,FUNCLASS,RCI_SURFACE_WIDTH_FT,RCI_SHOULDER_TYPE_1,RCI_SHOULDER_TYPE_1_TXT,RCI_SHOULDER_WIDTH_1_FT,RCI_SHOULDER_TYPE_2,RCI_SHOULDER_TYPE_2_TXT,RCI_SHOULDER_WIDTH_2_FT,RCI_SHOULDER_TYPE_3,RCI_SHOULDER_TYPE_3_TXT,RCI_SHOULDER_WIDTH_3_FT,RCI_MEDIAN_WIDTH_FT,AVERAGE_DAILY_TRAFFIC,AADT_SOURCE,RCI_AVG_PERC_TRUCK_TRAFF,RCI_HORIZ_CURVE_CD,SPEED_LIMIT,INJSEVER,CARSTACD,ALCINVCD,SITELOCA,LGHT_COND_CD,EVNT_WTHR_COND_CD,RD_SRFC_COND_CD,RDWY_GRDE_CD,RDWY_ALIGN_CD,TRAF_WAY_CD,V1_TRAF_WAY_CD,V1_TRAF_WAY_CD_TXT,V2_TRAF_WAY_CD,V2_TRAF_WAY_CD_TXT,V1TRAFCTL,V1TRAFCTL_TXT,V2TRAFCTL,V2TRAFCTL_TXT,TRAFFIC_CONTROL_MC,CNTOFLANES,ROADCOND1,ROADCOND1_TXT,ROADCOND2,ROADCOND2_TXT,ROADCOND3,ROADCOND3_TXT,ROAD_CONDITION_MC,ENVIRNMT1,ENVIRNMT1_TXT,ENVIRNMT2,ENVIRNMT2_TXT,ENVIRNMT3,ENVIRNMT3_TXT,ENVIRONMENT_CONDITION_MC,MOST_HARM_EVNT_CD,IMPCT_TYP_CD,VHCL_MOVE_CD,D1_FRST_DR_ACTN_CD,D1_FRST_DR_ACTN_CD_TXT,D2_FRST_DR_ACTN_CD,D2_FRST_DR_ACTN_CD_TXT,DRIVER_ACTION_MC,LOC_WTHN_ZONE_CD,WRK_ZONE_TYP_CD,WRK_PRSNT_CD,LAW_ENFRC_PRSNT_CD,SCHL_BUS_REL_CD,NUMBER_OF_INJURED,NUMBER_OF_KILLED,NUMBER_OF_SERIOUS_INJURIES,NUMBER_OF_PEDESTRIANS,TOTAL_DRIVERS,NUMBER_OF_BICYCLISTS,NUMBER_OF_VEHICLES,TOTAL_PERSONS,WRONGWAY_IND,WORKZONE_IND,COMMERCIAL_VEHICLE_IND,INTERSECTION_IND,LANE_DEPARTURE_IND,CRASH_CLASS_IND_MC,SPEEDING_IND,AGGRESSIVE_DRIVING_IND,IMPAIRED_DRIVER_IND,IMPAIRED_PEDESTRIAN_IND,IMPAIRED_BICYCLIST_IND,DISTRACTED_DRIVER_IND,DRIVER_PEDEST_CONDIT_IND_MC,SPEEDING_AGGRESSIVE_IND,PEDESTRIAN_RELATED_IND,BICYCLIST_RELATED_IND,PEDESTRIAN_BICYCLIST_IND,MOTORCYCLE_INVOLVED_IND,NO_BELT_IND,NO_BELT_AGE_1_4_IND,NO_BELT_AGE_5_12_IND,NO_BELT_AGE_13_17_IND,AGE_TEEN_IND,AGE_65_PLUS_IND,AGE_65_69_IND,AGE_70_74_IND,AGE_75_79_IND,AGE_80_PLUS_IND,LINK_ID,CRSH_REF_NODE_ID,CRSH_XTMREF_NOD_ID,DSTNC_TOXTRNOD_NUM,CRSH_XTRREFNODB_ID,DST_TOXTRMNODB_NUM,LATITUDE,LONGITUDE,X_COORDINATE,Y_COORDINATE,ARBM_ROADSIDE,GEO_URBAN_RURAL_IND,MAP_SOURCE,EXTRACT_DATE,ARBM_ROAD_STATUS
3318318,2022872990110,2022,872990110,FHP22ON0237744,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1652227200000,1500,03,WEDNESDAY,0100,5300,N,SR 31,SUZAN DR,0.271,N,26.7753362,-81.7606944,26.7753686,-81.7606777,01030000,0.396,00318,SR 31,,L,1,W,17,03,02,01,02,02,40,1568678400000,06,12.0,02,PAVED WARN,5.0,03,LAWN,5.0,,,0.0,12.0,11660.0,RCI,21.2,,60.0,3,31,0,01,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",05,TRAFFIC CONTROL SIGNAL,05,TRAFFIC CONTROL SIGNAL,"05, 05",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,03,11,RAN RED LIGHT,01,NO CONTRIBUTING ACTION,"11, 01",00,00,00,00,01,1,0,0,0,2,0,2,2,N,N,Y,N,N,"00, 02, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,26.775283992,-81.760675991,424378.62315,2961772.42345,C,,ARBM15Q1R2,1686452483000,
3318517,2022895696830,2022,895696830,FHP22ON0102964,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1646092800000,1455,02,TUESDAY,0100,5300,N,US 17,WASHINGTON LOOP RD,0.047,N,26.99504,-81.95892,26.9715925,-81.9602541,01040201,0.047,00039,SR 35,US 17,M,M,S,20,02,01,02,01,01,45,1565568000000,14,24.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,49.0,14300.0,RCI,18.5,D00,55.0,4,31,0,01,01,01,01,01,3,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,77,15,02,OPERATED MV IN CARLESS OR NEGL,00,NOT CODED,"02, 00",00,00,00,00,01,1,0,1,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,26.971576966,-81.960254245,404701.608148,2983649.353988,R,,ARBM15Q1R2,1686452483000,
3318520,2022895696940,2022,895696940,FHP22ON0161814,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1648771200000,0615,05,FRIDAY,0100,5300,N,SR 776,NETTLE RD,0.017,W,26.9721699,-82.20919,26.9719938,-82.2092357,01050000,12.268,00075,SR 776,,R,1,S,20,03,01,01,01,01,41,1565568000000,16,24.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,46.0,32044.0,RCI,7.3,,55.0,4,31,0,03,04,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,02,01,21,WRONG SIDE OF WRONG WAY,01,NO CONTRIBUTING ACTION,"21, 01",00,00,00,00,01,2,0,2,0,2,0,2,2,Y,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,0,0,0,0.0,0,0.0,26.972030034,-82.209218849,379992.174718,2983911.74413,R,,ARBM15Q1R2,1686452483000,
3318521,2022895696950,2022,895696950,FHP22ON0162248,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1648771200000,1029,05,FRIDAY,0100,5300,N,SR 776,GULFSTREAM BLVD,0.0,,26.9331299,-82.2360599,26.9326931,-82.2362251,01050000,8.529,00955,SR 776,,L,1,N,23,03,02,01,02,01,39,1565568000000,16,24.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,47.0,25500.0,RCI,6.6,,55.0,5,31,0,02,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",04,"TWO-WAY, DIVIDED, POSITIVE MED",06,STOP SIGN,01,NO CONTROLS,"06, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,2,1,2,0,2,0,2,3,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,0,0,0,0.0,0,0.0,26.932885796,-82.236151462,377276.619624,2979601.467046,L,,ARBM15Q1R2,1686452483000,
3318614,2022249428120,2022,249428120,FHP22ON0286693,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1654473600000,1543,01,MONDAY,0100,5300,N,I 75,HARBORVIEW,0.095,S,26.98649,-82.0275699,26.9780344,-82.0224258,01075000,17.763,00605,SR 93,I 75,L,2,S,01,01,01,03,01,01,35,1621296000000,11,36.0,02,PAVED WARN,11.0,05,VALLEY GUTR,4.0,,,0.0,72.0,68500.0,RCI,14.3,,70.0,1,31,0,01,01,01,01,02,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",6,11,OBSTRUCTION IN ROADWAY,00,NOT CODED,00,NOT CODED,"11, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",09,77,01,02,OPERATED MV IN CARLESS OR NEGL,00,NOT CODED,"02, 00",00,00,00,00,01,0,0,0,0,1,0,1,4,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,26.977970253,-82.02276635,398503.083227,2984406.233959,L,,ARBM15Q1R2,1686452483000,
3318767,2022249323740,2022,249323740,FHP22ON0231192,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1651881600000,2259,06,SATURDAY,0100,5300,N,I 75,CR 762,4.0,S,26.8116999,-81.9325599,26.8125252,-81.9335093,01075000,4.483,00567,SR 93,I 75,L,1,S,02,01,01,01,01,01,37,1621296000000,01,36.0,02,PAVED WARN,10.0,03,LAWN,12.0,,,0.0,142.0,49500.0,RCI,16.0,,70.0,4,31,0,01,05,02,02,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,06,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,7,0,4,0,2,0,2,7,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,26.811889299,-81.933599654,407216.654115,2965941.518649,L,,ARBM15Q1R2,1686452483000,
3318853,2022895697030,2022,895697030,FHP22ON0241095,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1652400000000,1245,05,FRIDAY,0100,5300,N,US 41,COCHRAN BLVD,0.0,,27.00733,-82.13397,27.0073283,-82.1340022,01010000,21.055,00250,SR 45,US 41,L,2,N,33,02,03,01,03,01,39,1621296000000,14,36.0,01,PAVED,9.0,03,LAWN,3.0,,,0.0,31.0,50000.0,RCI,3.5,,45.0,4,31,0,02,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,03,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,4,0,2,0,3,0,3,4,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,0,0,0,0.0,0,0.0,27.007189954,-82.134105715,387482.296852,2987737.319383,L,,ARBM15Q1R2,1686452483000,
3318854,2022895697040,2022,895697040,FHP22ON0243007,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1652486400000,1045,06,SATURDAY,0100,5300,N,US 41,VETERANS BLVD,0.0,,27.0129899,-82.14618,27.0129701,-82.1461451,01010000,21.899,00078,SR 45,US 41,R,2,N,30,02,02,01,02,01,39,1621296000000,14,39.0,06,CURB&GUTTER,4.0,03,LAWN,0.0,,,0.0,29.0,36500.0,RCI,4.5,,45.0,4,31,0,02,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",05,TRAFFIC CONTROL SIGNAL,05,TRAFFIC CONTROL SIGNAL,"05, 05",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,01,NO CONTRIBUTING ACTION,01,NO CONTRIBUTING ACTION,"01, 01",00,00,00,00,01,2,0,1,0,2,0,2,4,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,0,0,0,0.0,0,0.0,27.012962698,-82.146122087,386295.836429,2988387.555385,R,,ARBM15Q1R2,1686452483000,
3319025,2022245476470,2022,245476470,2205-000962,3,CITY POLICE DEPARTMENT,01,01,CHARLOTTE,1651449600000,2215,01,MONDAY,0100,5300,N,I 75,KINGS HWY,0.0,,27.01929,-82.049086,27.0187917,-82.0495756,01075320,0.0,00991,SR 93,I 75,L,X,S,08,04,01,02,01,01,0,978307200000,,15.0,01,PAVED,4.0,03,LAWN,4.0,,,0.0,,9800.0,RCI,8.3,,,1,31,0,07,04,03,02,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,05,TRAFFIC CONTROL SIGNAL,00,NOT CODED,"05, 00",1,10,"RD SURFC (WET, ICY, SNOW, ETC)",00,NOT CODED,00,NOT CODED,"10, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",36,00,03,13,RAN STOP SIGN,00,NOT CODED,"13, 00",00,00,00,00,01,0,0,0,0,1,0,1,1,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.018799283,-82.049585673,395879.0376,2988950.7118,O,,ARBM15Q1R2,1686452483000,
3319085,2022248875700,2022,248875700,FHP22ON0062793,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1644192000000,1811,01,MONDAY,0100,5300,N,SR 776,TOLEDO BLADE BLVD,0.0,,27.0072399,-82.16288,27.0070972,-82.1627185,01050000,16.449,00106,SR 776,,L,2,E,20,03,02,01,02,03,40,1565568000000,16,24.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,46.0,31500.0,RCI,8.6,,55.0,5,31,2,02,04,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",05,TRAFFIC CONTROL SIGNAL,05,TRAFFIC CONTROL SIGNAL,"05, 05",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,03,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,2,2,0,0,2,0,2,4,N,N,N,Y,N,"00, 00, 03, 00",N,N,Y,N,N,N,"00, 02, 00, 00",N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,0,0,0,0.0,0,0.0,27.007271094,-82.162772441,384638.047875,2987772.200244,L,,ARBM15Q1R2,1686452483000,
3319365,2022245460300,2022,245460300,2201-000384,3,CITY POLICE DEPARTMENT,01,01,CHARLOTTE,1640995200000,1757,06,SATURDAY,0100,5300,N,SR 31,LITTLE FARM RD,0.019,S,26.789203,-81.760362,26.7895366,-81.7604974,01030000,1.368,00001,SR 31,,R,S,N,17,03,01,02,01,02,43,1568678400000,06,12.0,01,PAVED,5.0,03,LAWN,7.0,,,0.0,12.0,11660.0,RCI,21.2,,60.0,1,31,0,01,05,01,01,01,1,02,02,"TWO-WAY, NOT DIV, W/CONT LTURN",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",25,00,01,25,FAILED TO KEEP IN PROPER LANE,00,NOT CODED,"25, 00",00,00,00,00,01,0,0,0,0,1,0,1,1,N,N,Y,N,Y,"00, 02, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,26.789445256,-81.760514244,424404.08551,2963340.851816,C,,ARBM15Q1R2,1686452483000,
3319534,2022895697050,2022,895697050,FHP22ON0243350,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1652486400000,1401,06,SATURDAY,0100,5300,N,SR 776,GULFSTREAM BLVD,0.0,,26.93308,-82.23241,26.9343712,-82.3016576,01050000,4.484,00662,SR 776,,R,1,N,20,03,02,01,03,01,39,1565568000000,16,22.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,44.0,34000.0,RCI,6.8,,45.0,4,31,0,02,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",04,"TWO-WAY, DIVIDED, POSITIVE MED",06,STOP SIGN,01,NO CONTROLS,"06, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,13,RAN STOP SIGN,01,NO CONTRIBUTING ACTION,"13, 01",00,00,00,00,01,2,0,1,0,2,0,2,2,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,0,0,0,0.0,0,0.0,26.934361869,-82.301549745,370785.0061,2979830.122925,R,,ARBM15Q1R2,1686452483000,
3319708,2022245461790,2022,245461790,2201-007317,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1642118400000,0005,05,FRIDAY,0100,5300,N,TAMIAMI TRL,ELLERY ST,0.028,N,26.998909,-82.12194,26.9990808,-82.1220308,01010000,20.123,00246,SR 45,US 41,M,M,N,33,09,01,04,01,02,40,1621296000000,14,36.0,01,PAVED,5.0,03,LAWN,3.0,,,0.0,29.0,50000.0,RCI,3.5,,45.0,1,31,0,01,04,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,07,YIELD SIGN,00,NOT CODED,"07, 00",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",34,00,10,02,OPERATED MV IN CARLESS OR NEGL,00,NOT CODED,"02, 00",00,00,00,00,01,0,0,0,0,1,0,1,2,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,26.999085385,-82.121993544,388676.086365,2986828.815736,R,,ARBM15Q1R2,1686452483000,
3320045,2022245480010,2022,245480010,2206-001386,3,CITY POLICE DEPARTMENT,01,01,CHARLOTTE,1654214400000,1510,05,FRIDAY,0100,5300,N,TAMIAMI TRL,CHAMBERLAIN BLVD,0.0,,27.01987,-82.18643,27.0198879,-82.1863698,01010000,24.485,00271,SR 45,US 41,R,3,N,33,03,03,01,02,03,37,1621296000000,14,36.0,01,PAVED,7.0,05,VALLEY GUTR,10.0,03,LAWN,5.0,30.0,30000.0,RCI,5.0,2D0100,55.0,4,31,0,02,01,03,02,01,2,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,12,DROVE TOO FAST FOR CONDITIONS,01,NO CONTRIBUTING ACTION,"12, 01",00,00,00,00,01,2,0,1,0,3,0,3,4,N,N,Y,Y,N,"00, 02, 03, 00",Y,Y,N,N,N,N,"01, 00, 00, 00",Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.01988776,-82.186354535,382311.351212,2989191.576897,R,,ARBM15Q1R2,1686452483000,
3320386,2022245464630,2022,245464630,2202-002824,3,CITY POLICE DEPARTMENT,01,01,CHARLOTTE,1644019200000,0140,06,SATURDAY,0100,5300,N,I 75,KINGS HWY,0.0,,27.021337,-82.047725,27.0219805,-82.0472887,01075321,0.0,00992,SR 93,I 75,R,X,E,08,05,03,01,02,02,0,978307200000,,16.0,03,LAWN,4.0,03,LAWN,4.0,,,0.0,,5600.0,RCI,8.3,,,4,31,0,07,04,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",05,TRAFFIC CONTROL SIGNAL,05,TRAFFIC CONTROL SIGNAL,"05, 05",1,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,05,03,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,1,0,1,0,2,0,2,3,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,0,0,0.0,0,0.0,27.021981348,-82.047293212,396109.3966,2989301.2998,O,,ARBM15Q1R2,1686452483000,
3320388,2022245473790,2022,245473790,2204-005751,3,CITY POLICE DEPARTMENT,01,01,CHARLOTTE,1649635200000,1735,01,MONDAY,0100,5300,N,EL JOBEAN RD,FLAMINGO BLVD,0.116,E,27.004422,-82.170538,27.0044389,-82.1704639,01050000,15.938,00104,SR 776,,R,1,E,20,04,03,01,01,01,40,1565568000000,16,24.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,46.0,31500.0,RCI,8.6,,55.0,4,31,0,01,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",05,TRAFFIC CONTROL SIGNAL,05,TRAFFIC CONTROL SIGNAL,"05, 05",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,10,FOLLOWED TOO CLOSELY,01,NO CONTRIBUTING ACTION,"10, 01",00,00,00,00,01,2,0,1,0,5,0,5,5,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,0,0,0,0.0,0,0.0,27.004437734,-82.170448341,383873.52578,2987465.383411,R,,ARBM15Q1R2,1686452483000,
3320393,2022245465830,2022,245465830,2202-005035,3,CITY POLICE DEPARTMENT,01,01,CHARLOTTE,1644278400000,1641,02,TUESDAY,0100,5300,N,SR 31,CR 74,6.0,S,26.857812,-81.759846,26.8588256,-81.7596578,01030000,6.126,00889,SR 31,,L,S,S,18,09,01,02,01,02,43,1568678400000,06,24.0,01,PAVED,6.0,03,LAWN,12.0,,,0.0,,5200.0,RCI,41.9,,60.0,3,31,0,01,01,03,02,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,10,"RD SURFC (WET, ICY, SNOW, ETC)",00,NOT CODED,00,NOT CODED,"10, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",37,00,77,12,DROVE TOO FAST FOR CONDITIONS,00,NOT CODED,"12, 00",00,00,00,00,01,1,0,0,0,1,0,1,2,N,N,N,N,Y,"00, 00, 00, 04",Y,N,N,N,N,N,"00, 00, 00, 00",Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,0,0,0.0,0,0.0,26.858760448,-81.759652371,424535.696188,2971017.846266,C,,ARBM15Q1R2,1686452483000,
3320734,2022245466560,2022,245466560,2202-009631,3,CITY POLICE DEPARTMENT,01,01,CHARLOTTE,1644969600000,1041,03,WEDNESDAY,0100,5300,N,VETERANS BLVD,TAMIAMI TRL,0.028,E,27.013603,-82.144259,27.0129701,-82.1461451,01010000,21.899,00078,SR 45,US 41,S,1,W,30,05,01,01,01,03,39,1621296000000,14,39.0,06,CURB&GUTTER,4.0,03,LAWN,0.0,,,0.0,29.0,36500.0,RCI,4.5,,45.0,4,31,0,03,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",05,TRAFFIC CONTROL SIGNAL,01,NO CONTROLS,"05, 01",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,02,01,26,RAN OFF ROADWAY,01,NO CONTRIBUTING ACTION,"26, 01",00,00,00,00,01,1,0,1,0,3,0,3,6,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,0,0,0,0.0,0,0.0,27.012962698,-82.146122087,386295.836429,2988387.555385,R,,ARBM15Q1R2,1686452483000,
3323101,2022249110580,2022,249110580,FHP22ON0218827,1,FLORIDA HIGHWAY PATROL,01,01,CHARLOTTE,1651363200000,1504,07,SUNDAY,0100,5300,N,SR 31,FARABEE RD,0.25,N,27.0223386,-81.7634092,27.0214574,-81.7628322,01030000,17.355,00009,SR 31,,R,S,N,18,03,01,02,01,02,42,1568678400000,06,24.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,,4700.0,RCI,41.3,2D26,60.0,4,31,0,01,01,03,02,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",37,77,01,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,1,0,1,0,1,0,1,1,N,N,Y,N,Y,"00, 02, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.021731874,-81.763018579,424310.202797,2989071.235937,C,,ARBM15Q1R2,1686452483000,
